,1. open,2. high,3. low,4. close,5. volume
2023-03-07,1.5200,1.6200,1.4800,1.5300,6789
2023-03-06,1.5000,1.5500,1.4701,1.5400,9017
2023-03-03,1.5713,1.6300,1.4800,1.5300,23701
2023-03-02,1.5200,1.5200,1.4200,1.4700,23162
2023-03-01,1.5300,1.6000,1.4500,1.5200,22895
2023-02-28,1.5800,1.5800,1.5000,1.5300,22764
2023-02-27,1.6200,1.6593,1.4601,1.5700,29423
2023-02-24,1.5900,1.6500,1.5400,1.6400,17013
2023-02-23,1.5400,1.7000,1.5400,1.6800,99160
2023-02-22,1.6300,1.6550,1.5200,1.5400,12753
2023-02-21,1.6600,1.7200,1.5600,1.5600,25423
2023-02-17,1.6900,1.7100,1.6400,1.6900,73656
2023-02-16,1.6500,1.7100,1.6300,1.6700,39487
2023-02-15,1.7100,1.7500,1.6201,1.6700,96606
2023-02-14,1.8600,1.8600,1.5800,1.6800,61517
2023-02-13,1.7064,1.7201,1.6700,1.6800,13845
2023-02-10,1.8200,1.8350,1.7000,1.7250,51239
2023-02-09,2.0000,2.0233,1.7789,1.8300,39259
2023-02-08,2.0400,2.0823,1.8603,1.9300,32672
2023-02-07,2.0000,2.0600,1.9000,1.9600,37982
2023-02-06,2.0500,2.0800,2.0200,2.0246,43604
2023-02-03,2.0800,2.1899,1.9650,2.0500,88909
2023-02-02,2.1898,2.1900,2.0200,2.0415,85338
2023-02-01,2.0400,2.1193,2.0000,2.0800,55451
2023-01-31,1.8450,2.0600,1.7701,2.0400,62311
2023-01-30,1.9700,2.0300,1.7200,1.8500,40334
2023-01-27,2.1200,2.1200,1.9600,2.0100,46696
2023-01-26,1.8200,2.1699,1.8100,1.9869,287464
2023-01-25,1.7700,1.8400,1.7000,1.8200,15716
2023-01-24,1.7600,1.8400,1.7600,1.8150,26484
2023-01-23,1.7665,1.8400,1.7665,1.7900,20955
2023-01-20,1.7000,1.8300,1.7000,1.8000,28746
2023-01-19,1.7700,1.8100,1.7400,1.7600,20944
2023-01-18,1.8300,1.8484,1.7700,1.8000,15923
2023-01-17,1.8700,1.9750,1.8100,1.8500,47005
2023-01-13,1.8229,1.8900,1.7600,1.8600,81782
2023-01-12,1.8400,1.8800,1.7996,1.8300,42151
2023-01-11,1.8000,1.8500,1.7800,1.7900,23120
2023-01-10,1.7800,1.8500,1.7207,1.7900,69878
2023-01-09,1.7500,1.8800,1.7200,1.7200,83165
2023-01-06,1.6800,1.7400,1.6100,1.7400,22414
2023-01-05,1.6900,1.7300,1.6000,1.6800,40799
2023-01-04,1.5900,1.7500,1.5900,1.7400,69557
2023-01-03,1.5900,1.6200,1.5600,1.6000,34327
2022-12-30,1.5200,1.6050,1.4936,1.5500,56002
2022-12-29,1.5586,1.5896,1.5200,1.5600,24105
2022-12-28,1.5300,1.6200,1.5300,1.5400,48321
2022-12-27,1.5600,1.6329,1.5200,1.5500,25813
2022-12-23,1.6400,1.6400,1.5299,1.5500,19937
2022-12-22,1.5500,1.6000,1.4800,1.6000,47187
2022-12-21,1.5000,1.6600,1.4600,1.6100,87353
2022-12-20,1.5800,1.6000,1.5200,1.5200,67195
2022-12-19,1.6600,1.7300,1.5700,1.6500,66896
2022-12-16,1.6500,1.7000,1.5735,1.6500,49753
2022-12-15,1.6187,1.6500,1.5500,1.6100,64576
2022-12-14,1.6500,1.7400,1.6100,1.6300,65398
2022-12-13,1.7900,1.7900,1.6100,1.6400,216762
2022-12-12,1.9800,1.9800,1.6100,1.7000,217726
2022-12-09,2.0200,2.0600,1.9400,1.9850,93270
2022-12-08,2.1500,2.1900,1.9700,1.9800,190078
2022-12-07,2.2500,2.2600,2.1800,2.1900,24796
2022-12-06,2.3000,2.3927,2.1800,2.2570,53809
2022-12-05,2.4700,2.5100,2.2601,2.2800,62326
2022-12-02,2.4550,2.5400,2.4300,2.5100,45855
2022-12-01,2.6300,2.6300,2.4001,2.5200,57209
2022-11-30,2.4200,2.5900,2.3449,2.5000,122992
2022-11-29,2.2800,2.3700,2.2201,2.3000,143132
2022-11-28,2.3600,2.5600,2.2900,2.3300,129235
2022-11-25,2.3200,2.4200,2.3100,2.3100,6401
2022-11-23,2.1500,2.4150,2.1500,2.3800,69363
2022-11-22,2.2600,2.3100,2.1500,2.1800,64052
2022-11-21,2.3700,2.3900,2.2100,2.2800,41582
2022-11-18,2.3800,2.4499,2.2801,2.3600,20798
2022-11-17,2.3500,2.4200,2.3000,2.4200,70300
2022-11-16,2.4000,2.4250,2.2800,2.3500,152770
2022-11-15,2.6800,2.6800,2.4000,2.4100,75051
2022-11-14,2.5300,2.6200,2.4300,2.5200,102869
2022-11-11,2.2800,2.6086,2.2701,2.5100,421113
2022-11-10,2.1400,2.4100,2.1400,2.3100,345722
2022-11-09,2.2000,2.3000,2.0000,2.0400,302398
2022-11-08,2.2400,2.4400,2.2001,2.2500,284701
2022-11-07,2.2800,2.4000,2.2200,2.2600,123921
2022-11-04,2.2000,2.2500,2.1500,2.2500,139831
2022-11-03,2.5300,2.5400,2.2200,2.3400,133013
2022-11-02,2.8600,2.8900,2.4500,2.4800,299180
2022-11-01,2.9100,2.9126,2.7000,2.7300,235820
2022-10-31,2.9000,2.9000,2.7500,2.7700,54634
2022-10-28,2.8600,2.9000,2.6900,2.8600,81981
2022-10-27,2.8300,2.9836,2.7100,2.7100,85676
2022-10-26,2.7400,3.0400,2.7200,2.8800,134813
2022-10-25,2.7000,2.8600,2.6500,2.7800,62809
2022-10-24,2.8500,2.8700,2.5400,2.6600,115058
2022-10-21,2.8300,2.8752,2.7200,2.8400,50194
2022-10-20,2.9600,2.9600,2.7100,2.8300,62021
