,1. open,2. high,3. low,4. close,5. volume
2023-09-26,2.2700,2.3500,2.2300,2.2400,207141
2023-09-25,2.2500,2.3000,2.2250,2.2900,198984
2023-09-22,2.2800,2.3200,2.2550,2.2900,220543
2023-09-21,2.3300,2.3500,2.2500,2.2700,268594
2023-09-20,2.4400,2.4800,2.3500,2.3500,182522
2023-09-19,2.3900,2.4200,2.3200,2.4200,283408
2023-09-18,2.5700,2.5700,2.3900,2.4000,249795
2023-09-15,2.5800,2.6200,2.5000,2.5600,512767
2023-09-14,2.5900,2.6200,2.5200,2.5700,272402
2023-09-13,2.5700,2.6300,2.5100,2.5800,370784
2023-09-12,2.5900,2.6500,2.5600,2.5700,266847
2023-09-11,2.6000,2.6400,2.5500,2.5900,263165
2023-09-08,2.6200,2.6200,2.5400,2.5800,175167
2023-09-07,2.6100,2.6500,2.5100,2.6100,329285
2023-09-06,2.6700,2.6700,2.5800,2.6300,178303
2023-09-05,2.6900,2.7000,2.5900,2.6600,281650
2023-09-01,2.6300,2.7400,2.6300,2.7200,243648
2023-08-31,2.5800,2.6550,2.5800,2.6300,242599
2023-08-30,2.5900,2.6300,2.5400,2.5800,227028
2023-08-29,2.4900,2.6400,2.4639,2.6100,325129
2023-08-28,2.5000,2.5600,2.4500,2.4950,332422
2023-08-25,2.6000,2.6500,2.4500,2.5000,449030
2023-08-24,2.3800,2.4900,2.3200,2.4500,535997
2023-08-23,2.4200,2.4550,2.3400,2.3900,562755
2023-08-22,2.4500,2.5000,2.3500,2.3800,423606
2023-08-21,2.5400,2.5500,2.4150,2.4500,408983
2023-08-18,2.5600,2.5900,2.4800,2.5000,450682
2023-08-17,2.6100,2.6300,2.5400,2.5600,308724
2023-08-16,2.6900,2.6900,2.5500,2.5700,368705
2023-08-15,2.7800,2.8391,2.6400,2.6900,423621
2023-08-14,2.7700,2.8800,2.6001,2.8100,418261
2023-08-11,2.7400,2.8300,2.6800,2.7500,496464
2023-08-10,3.0800,3.1200,2.7300,2.7900,609195
2023-08-09,4.4500,4.5100,3.0000,3.0900,958392
2023-08-08,4.5500,4.7900,4.4700,4.6600,84485
2023-08-07,5.0000,5.0000,4.5300,4.6300,99895
2023-08-04,4.8200,5.0300,4.8200,4.9700,141148
2023-08-03,4.8000,4.8650,4.7350,4.8100,95093
2023-08-02,4.7800,4.9000,4.7600,4.8400,98737
2023-08-01,5.0400,5.1250,4.8300,4.8500,318850
2023-07-31,4.9600,5.0800,4.9100,5.0600,107327
2023-07-28,5.0200,5.0500,4.8700,4.9500,94494
2023-07-27,5.0700,5.0900,4.8500,4.9100,200438
2023-07-26,4.8300,5.1000,4.8300,5.0200,90928
2023-07-25,4.7400,4.9200,4.7100,4.8400,78180
2023-07-24,5.0800,5.2800,4.7000,4.7300,288839
2023-07-21,5.6100,5.6500,4.9050,5.1000,338351
2023-07-20,5.3100,5.5650,5.3100,5.5200,192000
2023-07-19,5.0600,5.4000,5.0304,5.3300,131094
2023-07-18,4.9300,5.1000,4.9200,5.0300,117878
2023-07-17,4.7900,4.9700,4.6800,4.9300,129557
2023-07-14,5.1300,5.1500,4.7400,4.7800,168822
2023-07-13,5.0000,5.1700,4.9000,5.1700,253435
2023-07-12,5.0000,5.0200,4.9000,4.9600,128206
2023-07-11,4.6100,4.8800,4.6000,4.8400,165966
2023-07-10,4.2300,4.7300,4.1950,4.6100,156031
2023-07-07,4.1300,4.2800,4.1300,4.2200,92782
2023-07-06,4.2300,4.2600,4.0400,4.1300,126791
2023-07-05,4.0400,4.3000,4.0300,4.2600,167510
2023-07-03,4.2900,4.3600,4.0500,4.0800,160898
2023-06-30,4.4000,4.4900,4.2500,4.2700,138435
2023-06-29,4.3400,4.4000,4.2600,4.3200,115249
2023-06-28,4.2500,4.3300,4.1900,4.3200,103886
2023-06-27,4.2600,4.3300,4.1350,4.2600,148135
2023-06-26,4.3800,4.4800,4.2400,4.2400,229580
2023-06-23,4.4000,4.5300,4.2950,4.4200,1082617
2023-06-22,4.4100,4.5400,4.2300,4.5100,195425
2023-06-21,4.5600,4.6100,4.4000,4.4600,160903
2023-06-20,4.4300,4.6200,4.3600,4.6200,151437
2023-06-16,4.4300,4.4786,4.2000,4.4300,1258964
2023-06-15,4.3300,4.4850,4.0700,4.3700,268001
2023-06-14,4.6500,4.7200,4.2800,4.3300,272856
2023-06-13,4.5000,4.6400,4.4200,4.5900,289371
2023-06-12,4.8100,4.8700,4.4200,4.4700,263227
2023-06-09,4.7800,4.9000,4.7200,4.8200,121702
2023-06-08,4.9400,4.9700,4.6850,4.7600,169090
2023-06-07,4.9100,5.1500,4.8500,4.9600,318687
2023-06-06,4.4600,5.1400,4.4300,4.8600,586610
2023-06-05,4.0000,4.5500,3.9450,4.4700,395094
2023-06-02,4.0000,4.0900,3.7800,4.0700,229644
2023-06-01,3.6800,3.9600,3.6000,3.9400,194846
2023-05-31,3.6900,3.7900,3.5500,3.6800,1027375
2023-05-30,3.6200,3.9100,3.6100,3.7300,368119
2023-05-26,3.6800,3.7400,3.4500,3.5700,225390
2023-05-25,3.9500,3.9700,3.6600,3.6800,151703
2023-05-24,3.8300,4.0700,3.6600,3.9400,441692
2023-05-23,3.9300,4.0500,3.8400,3.8600,255087
2023-05-22,3.8300,4.0299,3.7950,3.9500,335762
2023-05-19,3.6900,3.8200,3.6800,3.7900,156287
2023-05-18,3.5900,3.7600,3.4610,3.6100,161952
2023-05-17,3.2600,3.6400,3.2100,3.6100,319100
2023-05-16,3.2300,3.3600,3.1700,3.2400,262054
2023-05-15,3.1900,3.3400,3.1400,3.3000,321669
2023-05-12,3.3000,3.3000,3.1100,3.1600,251472
2023-05-11,3.4200,3.4500,3.2600,3.3000,250534
2023-05-10,3.6100,3.8400,3.3900,3.4800,307983
2023-05-09,3.5000,3.6800,3.3100,3.6400,199856
2023-05-08,3.6100,3.6300,3.4500,3.5600,195578
2023-05-05,3.5300,3.6368,3.4500,3.6200,277350
2023-05-04,3.3500,3.4600,3.3350,3.4500,183525
2023-05-03,3.2900,3.5000,3.2900,3.4000,264708
2023-05-02,3.4000,3.5100,3.2400,3.2600,244799
2023-05-01,3.3400,3.4900,3.2800,3.4300,235677
2023-04-28,3.2000,3.4752,3.0700,3.3400,323362
2023-04-27,3.2600,3.3700,3.1800,3.2200,170092
2023-04-26,3.5600,3.5600,3.1800,3.2300,321916
2023-04-25,3.6900,3.7100,3.5200,3.5400,390096
2023-04-24,3.7700,3.7800,3.6400,3.7500,170415
2023-04-21,3.6700,3.8000,3.6400,3.7700,133559
2023-04-20,3.8300,3.8800,3.6500,3.6800,125084
2023-04-19,3.8400,3.9300,3.7900,3.8900,102615
2023-04-18,4.0300,4.0300,3.8500,3.8900,135822
2023-04-17,3.9100,4.0900,3.9000,4.0700,212533
2023-04-14,4.1800,4.1950,3.8700,3.9000,245407
2023-04-13,3.8900,4.3800,3.8900,4.1700,532866
2023-04-12,3.9400,4.0000,3.7900,3.8800,301457
2023-04-11,3.7500,3.9050,3.7400,3.8700,377838
2023-04-10,3.7100,3.7350,3.5800,3.7300,363909
2023-04-06,3.5800,3.7400,3.5000,3.7200,524705
2023-04-05,3.7100,3.7100,3.5300,3.5700,325427
2023-04-04,3.7500,3.7500,3.5400,3.7000,352272
2023-04-03,3.8200,3.8550,3.6500,3.7600,238730
2023-03-31,3.6400,3.9500,3.5550,3.8600,446417
2023-03-30,3.7900,3.8350,3.5700,3.6000,191995
2023-03-29,3.7200,3.7750,3.5150,3.7300,389832
2023-03-28,3.7900,3.9000,3.6000,3.6700,268190
2023-03-27,3.8100,3.8800,3.7425,3.8300,281499
2023-03-24,3.7300,3.9800,3.6700,3.7600,415136
2023-03-23,3.6700,3.8700,3.5900,3.7800,500769
2023-03-22,4.1800,4.2400,3.6300,3.6350,422072
2023-03-21,4.1200,4.3550,4.0694,4.1900,517484
2023-03-20,4.5400,4.6100,4.0100,4.0400,691419
2023-03-17,4.7000,4.7200,4.3800,4.4900,694985
2023-03-16,4.5300,4.9300,4.4200,4.7300,451648
2023-03-15,4.3600,4.6400,4.2700,4.5800,528491
2023-03-14,4.6700,4.7000,4.3700,4.5100,379367
2023-03-13,4.2300,4.5100,4.1100,4.4700,342329
2023-03-10,4.5100,4.5700,4.2200,4.3300,336490
2023-03-09,4.7100,4.7900,4.4800,4.4900,235513
2023-03-08,4.7300,4.7900,4.4701,4.6600,337749
2023-03-07,4.9800,4.9900,4.5400,4.7250,532718
2023-03-06,5.4200,5.4800,4.8700,4.9900,783759
2023-03-03,4.2100,6.1800,4.1500,5.4500,3145680
2023-03-02,3.9100,4.2700,3.7200,4.2100,409487
2023-03-01,4.1100,4.1100,3.8400,3.9100,318099
2023-02-28,3.9000,4.3000,3.8800,4.0900,457487
2023-02-27,3.8000,4.0200,3.6650,3.9100,878329
2023-02-24,3.8200,3.8600,3.6000,3.7200,371594
2023-02-23,3.9900,4.1300,3.8900,3.9300,449406
2023-02-22,3.9400,4.0100,3.8400,3.9700,509947
2023-02-21,4.1400,4.2800,3.9300,3.9400,670603
2023-02-17,4.4700,4.4700,4.1500,4.4400,431479
2023-02-16,4.5300,4.6100,4.3900,4.4100,337798
2023-02-15,4.4900,4.7000,4.4400,4.5900,329271
2023-02-14,4.6700,4.6900,4.4500,4.5500,289521
2023-02-13,4.6600,4.7100,4.5800,4.7000,269743
2023-02-10,4.5500,4.6700,4.4600,4.6400,183618
2023-02-09,4.7500,4.7600,4.5000,4.5700,279435
2023-02-08,4.7300,4.9000,4.6100,4.7500,207161
2023-02-07,4.6700,4.8300,4.4500,4.7800,514709
2023-02-06,5.4000,5.4050,4.6100,4.7100,613840
