Date,open,high,low,close,volume,symbol
2021-02-23,2.92,3.03,2.57,2.62,383456,PETZ
2021-02-22,3.45,3.5399,3.06,3.1,388437,PETZ
2021-02-19,3.6,4.1,3.5,3.6,1113729,PETZ
2021-02-18,4.475,4.6392,3.5,3.65,1914168,PETZ
2021-02-17,8.77,14.52,4.41,4.88,30810634,PETZ
2021-02-16,2.74,3.29,2.5101,3.13,2418000,PETZ
2021-02-12,2.35,2.6029,2.27,2.495,16922,PETZ
2021-02-11,2.53,2.67,2.4,2.45,44986,PETZ
2021-02-10,2.46,2.5109,2.4,2.4,36774,PETZ
2021-02-09,2.42,2.5862,2.35,2.42,87322,PETZ
2021-02-08,2.22,2.59,2.1789,2.41,146095,PETZ
2021-02-05,2.34,2.34,2.2006,2.23,46324,PETZ
2021-02-04,1.97,2.33,1.97,2.3,68837,PETZ
2021-02-03,2.05,2.1,1.8845,2.03,16518,PETZ
2021-02-02,2.0299,2.1,1.86,1.96,28418,PETZ
2021-02-01,1.99,2.1,1.945,1.96,23781,PETZ
2021-01-29,1.99,2.0,1.76,1.9,26786,PETZ
2021-01-28,2.04,2.12,1.906,1.92,15406,PETZ
2021-01-27,2.0,2.13,1.8633,1.99,35284,PETZ
2021-01-26,2.1,2.186,2.06,2.15,16851,PETZ
2021-01-25,2.1,2.2454,2.03,2.1,37098,PETZ
2021-01-22,2.2,2.35,2.0,2.1,264505,PETZ
2021-01-21,2.12,2.12,1.98,2.03,34992,PETZ
2021-01-20,1.95,2.1589,1.93,2.02,50597,PETZ
2021-01-19,2.01,2.0934,1.9,1.9497,38212,PETZ
2021-01-15,2.03,2.1853,1.99,2.0,79504,PETZ
2021-01-14,2.09,2.84,1.9129,2.17,486399,PETZ
2021-01-13,2.2,2.2,1.84,1.9901,63604,PETZ
2021-01-12,1.89,2.35,1.8111,2.17,70409,PETZ
2021-01-11,1.9,2.081,1.8601,1.94,50580,PETZ
2021-01-08,1.8649,1.8649,1.75,1.7617,15533,PETZ
2021-01-07,1.74,1.8688,1.74,1.805,3895,PETZ
2021-01-06,1.75,1.84,1.656,1.8,13464,PETZ
2021-01-05,1.6189,1.8,1.6189,1.76,15483,PETZ
2021-01-04,1.92,1.92,1.75,1.8,18687,PETZ
2020-12-31,1.88,1.969,1.81,1.85,23481,PETZ
2020-12-30,1.73,2.03,1.6266,1.89,73065,PETZ
2020-12-29,1.61,1.74,1.61,1.66,10651,PETZ
2020-12-28,1.6,1.73,1.54,1.6,55584,PETZ
2020-12-24,1.55,1.6372,1.54,1.54,18276,PETZ
2020-12-23,1.53,1.6,1.5227,1.555,16754,PETZ
2020-12-22,1.61,1.69,1.5701,1.58,21176,PETZ
2020-12-21,1.6135,1.7463,1.6,1.62,15651,PETZ
2020-12-18,1.685,1.71,1.63,1.67,11004,PETZ
2020-12-17,1.69,1.75,1.64,1.72,16582,PETZ
2020-12-16,1.63,1.7384,1.63,1.63,10557,PETZ
2020-12-15,1.6,1.7394,1.6,1.62,9776,PETZ
2020-12-14,1.75,1.8006,1.53,1.5853,18022,PETZ
2020-12-11,1.72,1.75,1.59,1.7,10699,PETZ
2020-12-10,1.65,1.8,1.6,1.65,34198,PETZ
2020-12-09,1.7541,1.7541,1.52,1.6,32349,PETZ
2020-12-08,1.77,1.78,1.63,1.77,50261,PETZ
2020-12-07,1.91,2.0782,1.74,1.74,53388,PETZ
2020-12-04,2.0,2.1,1.9,1.96,61247,PETZ
2020-12-03,1.75,2.1604,1.6734,1.98,310469,PETZ
2020-12-02,1.82,2.35,1.66,1.78,764286,PETZ
2020-12-01,1.27,3.76,1.25,2.03,3400395,PETZ
2020-11-30,1.3534,1.355,1.21,1.3,97775,PETZ
2020-11-27,1.33,1.39,1.3,1.36,15654,PETZ
2020-11-25,1.46,1.58,1.33,1.39,37657,PETZ
2020-11-24,1.32,1.58,1.15,1.46,358231,PETZ
2020-11-23,1.27,1.32,1.25,1.3,7185,PETZ
2020-11-20,1.39,1.39,1.28,1.28,5767,PETZ
2020-11-19,1.36,1.41,1.2614,1.34,11688,PETZ
2020-11-18,1.36,1.36,1.22,1.29,11006,PETZ
2020-11-17,1.19,1.32,1.19,1.26,5151,PETZ
2020-11-16,1.21,1.305,1.21,1.265,10082,PETZ
2020-11-13,1.21,1.26,1.1975,1.26,5579,PETZ
2020-11-12,1.2,1.24,1.15,1.23,16633,PETZ
2020-11-11,1.23,1.2308,1.2297,1.2308,13958,PETZ
2020-11-10,1.25,1.2509,1.2,1.2006,8629,PETZ
2020-11-09,1.265,1.3203,1.2497,1.3191,6236,PETZ
2020-11-06,1.36,1.36,1.3167,1.34,5177,PETZ
2020-11-05,1.3405,1.37,1.28,1.37,10833,PETZ
2020-11-04,1.2226,1.38,1.2226,1.364,6511,PETZ
2020-11-03,1.42,1.44,1.32,1.38,8823,PETZ
2020-11-02,1.29,1.43,1.29,1.32,8847,PETZ
2020-10-30,1.3084,1.45,1.26,1.375,20083,PETZ
2020-10-29,1.54,1.54,1.3995,1.45,11416,PETZ
2020-10-28,1.5,1.521,1.3065,1.47,36613,PETZ
2020-10-27,1.64,1.7,1.55,1.56,26924,PETZ
2020-10-26,1.73,1.7801,1.51,1.64,53035,PETZ
2020-10-23,1.62,1.94,1.6,1.65,436286,PETZ
2020-10-22,1.61,1.66,1.4306,1.55,40992,PETZ
2020-10-21,1.49,1.6164,1.46,1.53,35657,PETZ
2020-10-20,1.58,1.58,1.42,1.44,29125,PETZ
2020-10-19,1.47,1.67,1.38,1.5399,103254,PETZ
2020-10-16,1.41,1.45,1.3701,1.45,10945,PETZ
2020-10-15,1.41,1.58,1.29,1.475,101892,PETZ
2020-10-14,1.4,1.5,1.35,1.35,13427,PETZ
2020-10-13,1.38,1.65,1.3401,1.4,51250,PETZ
2020-10-12,1.29,1.4,1.29,1.36,7911,PETZ
2020-10-09,1.34,1.43,1.34,1.38,1846,PETZ
2020-10-08,1.3435,1.47,1.34,1.34,14855,PETZ
2020-10-07,1.22,1.55,1.19,1.48,135640,PETZ
2020-10-06,1.23,1.27,1.23,1.25,5387,PETZ
2020-10-05,1.231,1.231,1.231,1.231,1154,PETZ
2020-10-02,1.23,1.29,1.2025,1.29,1665,PETZ
2020-10-01,1.25,1.3396,1.2295,1.295,14937,PETZ
2020-09-30,1.36,1.3927,1.2601,1.3076,45051,PETZ
2020-09-29,1.2,1.48,1.15,1.48,82847,PETZ
2020-09-28,1.14,1.17,1.09,1.169,5068,PETZ
2020-09-25,1.0901,1.14,1.0901,1.14,1389,PETZ
2020-09-24,1.1096,1.169,1.091,1.15,8944,PETZ
2020-09-23,1.15,1.151,1.135,1.14,3219,PETZ
2020-09-22,1.15,1.15,1.15,1.15,433,PETZ
2020-09-21,1.14,1.17,1.14,1.14,1599,PETZ
2020-09-18,1.14,1.18,1.14,1.17,2969,PETZ
2020-09-17,1.1439,1.22,1.1439,1.18,3746,PETZ
2020-09-16,1.21,1.21,1.17,1.17,5717,PETZ
2020-09-15,1.2,1.22,1.19,1.22,3337,PETZ
2020-09-14,1.21,1.21,1.1401,1.161,1045,PETZ
2020-09-11,1.13,1.24,1.065,1.165,23207,PETZ
2020-09-10,1.13,1.13,1.06,1.08,5479,PETZ
2020-09-09,1.08,1.09,1.06,1.0894,4309,PETZ
2020-09-08,1.1141,1.1393,1.05,1.0767,12957,PETZ
2020-09-04,1.1423,1.1423,1.1,1.14,5526,PETZ
2020-09-03,1.19,1.19,1.105,1.14,9248,PETZ
2020-09-02,1.16,1.18,1.12,1.18,11517,PETZ
2020-09-01,1.19,1.2,1.17,1.1901,16381,PETZ
2020-08-31,1.15,1.24,1.14,1.19,11695,PETZ
2020-08-28,1.15,1.25,1.11,1.24,12264,PETZ
2020-08-27,1.25,1.2811,1.11,1.1499,51746,PETZ
2020-08-26,1.29,1.31,1.27,1.31,3668,PETZ
2020-08-25,1.3037,1.3037,1.26,1.29,7122,PETZ
2020-08-24,1.326,1.326,1.25,1.2745,20502,PETZ
2020-08-21,1.25,1.35,1.25,1.35,10416,PETZ
2020-08-20,1.3422,1.357,1.32,1.3493,7483,PETZ
2020-08-19,1.3,1.399,1.3,1.3799,4468,PETZ
2020-08-18,1.4049,1.41,1.2501,1.3999,10312,PETZ
2020-08-17,1.4,1.41,1.34,1.41,11961,PETZ
2020-08-14,1.335,1.44,1.3302,1.365,24358,PETZ
2020-08-13,1.36,1.37,1.33,1.34,10086,PETZ
2020-08-12,1.35,1.3838,1.3,1.365,12417,PETZ
2020-08-11,1.35,1.48,1.28,1.4,25406,PETZ
2020-08-10,1.48,1.48,1.36,1.42,3566,PETZ
2020-08-07,1.4755,1.4755,1.3802,1.44,21226,PETZ
2020-08-06,1.4001,1.467,1.3089,1.4,21454,PETZ
2020-08-05,1.31,1.5658,1.31,1.42,46381,PETZ
2020-08-04,1.27,1.35,1.27,1.35,3869,PETZ
2020-08-03,1.3,1.37,1.26,1.31,19328,PETZ
2020-07-31,1.29,1.36,1.2766,1.3,14912,PETZ
2020-07-30,1.27,1.38,1.26,1.29,15521,PETZ
2020-07-29,1.37,1.37,1.3,1.3,5966,PETZ
2020-07-28,1.3,1.38,1.2901,1.37,7853,PETZ
2020-07-27,1.3,1.39,1.25,1.3657,23046,PETZ
2020-07-24,1.4274,1.4274,1.3,1.31,11674,PETZ
2020-07-23,1.46,1.4699,1.312,1.38,22936,PETZ
2020-07-22,1.4,1.4702,1.33,1.41,19121,PETZ
2020-07-21,1.54,1.55,1.39,1.42,52075,PETZ
2020-07-20,1.58,1.58,1.44,1.48,10936,PETZ
2020-07-17,1.51,1.69,1.51,1.6,27409,PETZ
2020-07-16,1.61,1.629,1.39,1.47,43751,PETZ
2020-07-15,1.3,1.73,1.3,1.73,106490,PETZ
2020-07-14,1.33,1.38,1.29,1.35,20830,PETZ
2020-07-13,1.42,1.42,1.26,1.26,35988,PETZ
2020-07-10,1.453,1.46,1.32,1.36,36921,PETZ
2020-07-09,1.49,1.497,1.35,1.35,8164,PETZ
2020-07-08,1.65,1.65,1.41,1.45,43099,PETZ
2020-07-07,1.49,1.57,1.46,1.55,10498,PETZ
2020-07-06,1.58,1.58,1.45,1.528,23865,PETZ
2020-07-02,1.59,1.68,1.49,1.49,18380,PETZ
2020-07-01,1.72,1.72,1.57,1.59,17653,PETZ
2020-06-30,1.78,1.78,1.63,1.63,18376,PETZ
2020-06-29,1.69,1.72,1.54,1.61,40243,PETZ
2020-06-26,1.78,1.78,1.62,1.71,35846,PETZ
2020-06-25,1.61,1.84,1.61,1.79,30457,PETZ
2020-06-24,1.72,1.96,1.6,1.6,86448,PETZ
2020-06-23,1.85,1.88,1.7,1.72,72553,PETZ
2020-06-22,1.67,1.93,1.59,1.88,162487,PETZ
2020-06-19,1.86,1.873,1.65,1.69,167397,PETZ
2020-06-18,1.76,2.81,1.58,1.89,2389434,PETZ
2020-06-17,1.35,1.802,1.25,1.5,268384,PETZ
